Дата,Золото,Недвижимость,Глобальный фонд облигаций,Новые технологии,Глобальный нефтяной сектор
2005-10-31,465.2,166.9,,,713.1
2005-11-01,459.2,166.9,,,716.2
2005-11-02,463.2,166.9,,,721.9
2005-11-03,461.1,169.3,,,729.2
2005-11-04,456.9,169.9,,,722.1
2005-11-05,456.9,169.9,,,722.1
2005-11-06,456.9,169.9,,,722.1
2005-11-07,459.6,170.5,,,713.8
2005-11-08,460.8,170.5,,,713.1
2005-11-09,467.1,170.0,,,712.5
2005-11-10,466.9,169.9,,,703.2
2005-11-11,468.7,170.3,,,703.1
2005-11-12,468.7,170.3,,,703.1
2005-11-13,468.7,170.3,,,703.1
2005-11-14,467.5,171.4,,,705.6
2005-11-15,468.5,171.0,,,708.0
2005-11-16,479.3,171.6,,,711.6
2005-11-17,486.0,171.6,,,719.6
2005-11-18,485.8,172.4,,,720.9
2005-11-19,485.8,172.4,,,720.9
2005-11-20,485.8,172.4,,,720.9
2005-11-21,491.8,171.8,,,729.2
2005-11-22,494.6,171.7,,,735.9
2005-11-23,492.5,172.5,,,736.9
2005-11-24,493.5,171.4,,,736.9
2005-11-25,496.1,172.2,,,737.6
2005-11-26,496.1,172.2,,,737.6
2005-11-27,496.1,172.2,,,737.6
2005-11-28,498.7,171.7,,,726.8
2005-11-29,499.8,171.6,,,725.1
2005-11-30,493.1,170.5,,,724.4
2005-12-01,503.9,170.8,,,737.4
2005-12-02,503.4,171.5,,,740.2
2005-12-03,503.4,171.5,,,740.2
2005-12-04,503.4,171.5,,,740.2
2005-12-05,509.4,171.6,,,743.7
2005-12-06,511.4,171.4,,,747.0
2005-12-07,515.2,171.8,,,748.1
2005-12-08,521.1,170.8,,,755.6
2005-12-09,526.4,171.1,,,750.7
2005-12-10,526.4,171.1,,,750.7
2005-12-11,526.4,171.1,,,750.7
2005-12-12,528.0,171.1,,,755.7
2005-12-13,518.7,171.6,,,759.4
2005-12-14,506.5,172.6,,,763.7
2005-12-15,503.0,174.2,,,757.5
2005-12-16,503.3,174.6,,,751.1
2005-12-17,503.3,174.6,,,751.1
2005-12-18,503.3,174.6,,,751.1
2005-12-19,503.8,174.9,,,746.9
2005-12-20,492.3,174.7,,,749.8
2005-12-21,495.3,174.3,,,749.0
2005-12-22,504.3,174.6,,,748.8
2005-12-23,502.8,175.3,,,748.2
2005-12-24,502.8,175.3,,,748.2
2005-12-25,502.8,175.3,,,748.2
2005-12-26,505.1,175.3,,,748.2
2005-12-27,507.9,175.1,,,748.2
2005-12-28,516.6,175.3,,,742.7
2005-12-29,516.9,175.8,,,739.8
2005-12-30,517.0,176.2,,,736.9
2005-12-31,517.0,176.2,,,736.9
2006-01-01,517.0,176.2,,,736.9
2006-01-02,516.9,176.3,,,736.9
2006-01-03,534.2,176.9,,,768.0
2006-01-04,534.4,178.7,,,778.2
2006-01-05,524.8,178.6,,,774.3
2006-01-06,540.0,178.5,,,786.0
2006-01-07,540.0,178.5,,,786.0
2006-01-08,540.0,178.5,,,786.0
2006-01-09,549.0,177.4,,,788.5
2006-01-10,542.5,177.5,,,791.0
2006-01-11,547.5,178.0,,,794.5
2006-01-12,546.4,178.4,,,795.6
2006-01-13,557.4,178.0,,,801.5
2006-01-14,557.4,178.0,,,801.5
2006-01-15,557.4,178.0,,,801.5
2006-01-16,562.2,177.8,,,801.5
2006-01-17,554.8,177.3,,,809.4
2006-01-18,543.0,176.4,,,804.7
2006-01-19,557.8,178.6,,,814.0
2006-01-20,554.5,179.9,,,818.8
2006-01-21,554.5,179.9,,,818.8
2006-01-22,554.5,179.9,,,818.8
2006-01-23,559.4,178.1,,,823.4
2006-01-24,558.6,178.3,,,822.1
2006-01-25,563.4,181.1,,,816.2
2006-01-26,560.7,182.1,,,813.9
2006-01-27,559.5,183.2,,,824.1
2006-01-28,559.5,183.2,,,824.1
2006-01-29,559.5,183.2,,,824.1
2006-01-30,568.4,183.5,,,832.6
2006-01-31,568.9,184.8,,,833.8
2006-02-01,569.4,186.8,,,833.3
2006-02-02,572.2,187.6,,,821.6
2006-02-03,568.9,186.0,,,808.2
2006-02-04,568.9,186.0,,,808.2
2006-02-05,568.9,186.0,,,808.2
2006-02-06,569.9,186.8,,,823.4
2006-02-07,548.5,186.0,,,802.8
2006-02-08,551.5,185.7,,,794.7
2006-02-09,564.4,186.9,,,793.9
2006-02-10,551.0,187.8,,,790.5
2006-02-11,551.0,187.8,,,790.5
2006-02-12,551.0,187.8,,,790.5
2006-02-13,540.4,188.2,,,788.3
2006-02-14,547.6,189.8,,,783.6
2006-02-15,540.0,190.7,,,784.0
2006-02-16,548.2,190.9,,,788.2
2006-02-17,552.1,190.6,,,791.1
2006-02-18,552.1,190.6,,,791.1
2006-02-19,552.1,190.6,,,791.1
2006-02-20,555.9,191.6,,,791.1
2006-02-21,554.4,192.9,,,804.9
2006-02-22,555.2,193.3,,,795.5
2006-02-23,548.9,194.8,,,793.7
2006-02-24,559.1,195.4,,,795.0
2006-02-25,559.1,195.4,,,795.0
2006-02-26,559.1,195.4,,,795.0
2006-02-27,554.0,198.0,,,791.0
2006-02-28,561.6,196.6,,,786.7
2006-03-01,563.0,200.2,,,792.1
2006-03-02,569.9,200.5,,,796.1
2006-03-03,565.4,199.2,,,798.4
2006-03-04,565.4,199.2,,,798.4
2006-03-05,565.4,199.2,,,798.4
2006-03-06,555.4,201.1,,,788.7
2006-03-07,552.7,199.0,,,776.8
2006-03-08,543.6,196.4,,,773.6
2006-03-09,546.1,196.1,,,770.9
2006-03-10,541.1,196.8,,,771.6
2006-03-11,541.1,196.8,,,771.6
2006-03-12,541.1,196.8,,,771.6
2006-03-13,545.9,197.7,,,781.8
2006-03-14,551.1,198.1,,,792.3
2006-03-15,553.0,199.1,,,796.1
2006-03-16,555.4,200.8,,,801.2
2006-03-17,554.1,201.6,,,799.5
2006-03-18,554.1,201.6,,,799.5
2006-03-19,554.1,201.6,,,799.5
2006-03-20,554.9,201.7,,,793.8
2006-03-21,552.1,200.6,,,791.5
2006-03-22,550.8,205.9,,,793.9
2006-03-23,549.8,204.7,,,798.0
2006-03-24,560.1,204.3,,,805.9
2006-03-25,560.1,204.3,,,805.9
2006-03-26,560.1,204.3,,,805.9
2006-03-27,567.3,203.8,,,801.3
2006-03-28,563.6,203.3,,,802.2
2006-03-29,573.6,204.4,,,806.5
2006-03-30,588.7,204.9,,,814.9
2006-03-31,583.7,204.9,,,807.0
2006-04-01,583.7,204.9,,,807.0
2006-04-02,583.7,204.9,,,807.0
2006-04-03,587.9,204.9,,,814.8
2006-04-04,586.7,204.7,,,817.0
2006-04-05,588.5,205.4,,,826.0
2006-04-06,595.3,205.6,,,833.1
2006-04-07,588.9,205.3,,,825.9
2006-04-08,588.9,205.3,,,825.9
2006-04-09,588.9,205.3,,,825.9
2006-04-10,599.8,204.0,,,840.9
2006-04-11,593.4,201.2,,,836.5
2006-04-12,598.4,199.4,,,832.8
2006-04-13,596.5,200.5,,,832.6
2006-04-14,603.0,200.5,,,832.6
2006-04-15,603.0,200.5,,,832.6
2006-04-16,603.0,200.5,,,832.6
2006-04-17,613.5,200.5,,,832.6
2006-04-18,621.1,201.0,,,869.0
2006-04-19,640.2,202.1,,,883.6
2006-04-20,612.5,202.7,,,883.9
2006-04-21,634.0,203.1,,,893.7
2006-04-22,634.0,203.1,,,893.7
2006-04-23,634.0,203.1,,,893.7
2006-04-24,620.7,202.4,,,889.9
2006-04-25,630.3,202.1,,,879.0
2006-04-26,638.6,201.3,,,878.5
2006-04-27,633.6,199.8,,,873.7
2006-04-28,654.4,199.5,,,873.6
2006-04-29,654.4,199.5,,,873.6
2006-04-30,654.4,199.5,,,873.6
2006-05-01,655.1,199.5,,,873.6
2006-05-02,668.8,199.8,,,892.4
2006-05-03,667.0,199.9,,,887.9
2006-05-04,679.7,200.9,,,890.3
2006-05-05,683.8,202.9,,,897.2
2006-05-06,683.8,202.9,,,897.2
2006-05-07,683.8,202.9,,,897.2
2006-05-08,678.7,204.0,,,893.4
2006-05-09,700.9,205.3,,,897.2
2006-05-10,707.9,205.1,,,895.8
2006-05-11,714.3,203.8,,,892.5
2006-05-12,714.8,200.4,,,878.6
2006-05-13,714.8,200.4,,,878.6
2006-05-14,714.8,200.4,,,878.6
2006-05-15,677.4,196.5,,,861.9
2006-05-16,690.4,195.7,,,859.4
2006-05-17,687.1,193.2,,,850.4
2006-05-18,682.3,190.2,,,844.4
2006-05-19,657.6,190.3,,,844.2
2006-05-20,657.6,190.3,,,844.2
2006-05-21,657.6,190.3,,,844.2
2006-05-22,656.1,185.3,,,834.8
2006-05-23,666.5,188.0,,,848.3
2006-05-24,640.7,187.4,,,840.5
2006-05-25,650.9,187.4,,,850.1
2006-05-26,653.7,191.2,,,855.3
2006-05-27,653.7,191.2,,,855.3
2006-05-28,653.7,191.2,,,855.3
2006-05-29,647.8,191.1,,,855.3
2006-05-30,652.9,189.5,,,851.6
2006-05-31,645.2,189.5,,,856.5
2006-06-01,629.6,189.6,,,855.9
2006-06-02,638.2,190.3,,,861.1
2006-06-03,638.2,190.3,,,861.1
2006-06-04,638.2,190.3,,,861.1
2006-06-05,637.2,190.3,,,855.5
2006-06-06,630.7,189.4,,,848.2
2006-06-07,626.5,189.5,,,836.8
2006-06-08,613.3,188.0,,,825.0
2006-06-09,607.5,188.4,,,826.6
2006-06-10,607.5,188.4,,,826.6
2006-06-11,607.5,188.4,,,826.6
2006-06-12,604.3,188.4,,,817.8
2006-06-13,562.1,186.5,,,803.4
2006-06-14,559.8,186.6,,,806.1
2006-06-15,577.1,188.9,,,823.6
2006-06-16,581.2,188.8,,,826.5
2006-06-17,581.2,188.8,,,826.5
2006-06-18,581.2,188.8,,,826.5
2006-06-19,565.3,189.1,,,815.9
2006-06-20,575.9,188.7,,,813.7
2006-06-21,587.6,188.6,,,818.7
2006-06-22,580.7,189.1,,,820.0
2006-06-23,583.1,189.1,,,828.6
2006-06-24,583.1,189.1,,,828.6
2006-06-25,583.1,189.1,,,828.6
2006-06-26,585.3,189.0,,,830.8
2006-06-27,579.1,188.8,,,834.6
2006-06-28,580.2,189.1,,,837.9
2006-06-29,599.7,190.3,,,846.7
2006-06-30,615.9,191.4,,,855.3
2006-07-01,615.9,191.4,,,855.3
2006-07-02,615.9,191.4,,,855.3
2006-07-03,623.5,192.2,,,860.2
2006-07-04,620.3,193.8,,,860.2
2006-07-05,628.2,193.0,,,857.2
2006-07-06,633.0,193.4,,,858.6
2006-07-07,629.3,192.9,,,858.2
2006-07-08,629.3,192.9,,,858.2
2006-07-09,629.3,192.9,,,858.2
2006-07-10,624.2,193.0,,,857.0
2006-07-11,641.5,193.0,,,859.2
2006-07-12,651.5,193.3,,,860.2
2006-07-13,660.1,192.6,,,856.7
2006-07-14,664.2,191.9,,,857.4
2006-07-15,664.2,191.9,,,857.4
2006-07-16,664.2,191.9,,,857.4
2006-07-17,643.0,190.7,,,844.8
2006-07-18,633.1,190.9,,,841.1
2006-07-19,642.8,192.3,,,847.8
2006-07-20,628.2,193.1,,,844.6
2006-07-21,619.8,192.4,,,839.5
2006-07-22,619.8,192.4,,,839.5
2006-07-23,619.8,192.4,,,839.5
2006-07-24,615.3,193.9,,,849.0
2006-07-25,619.1,194.5,,,858.9
2006-07-26,624.8,194.8,,,865.5
2006-07-27,634.4,195.4,,,875.6
2006-07-28,634.8,196.0,,,875.8
2006-07-29,634.8,196.0,,,875.8
2006-07-30,634.8,196.0,,,875.8
2006-07-31,636.8,195.8,,,877.6
2006-08-01,646.9,195.4,,,875.8
2006-08-02,651.3,196.0,,,881.1
2006-08-03,644.9,195.2,,,877.2
2006-08-04,646.5,195.9,,,876.3
2006-08-05,646.5,195.9,,,876.3
2006-08-06,646.5,195.9,,,876.3
2006-08-07,648.7,195.6,,,878.1
2006-08-08,642.6,196.1,,,875.7
2006-08-09,650.0,195.8,,,883.6
2006-08-10,636.3,195.3,,,876.6
2006-08-11,632.6,195.9,,,874.1
2006-08-12,632.6,195.9,,,874.1
2006-08-13,632.6,195.9,,,874.1
2006-08-14,626.7,196.3,,,869.3
2006-08-15,624.8,196.3,,,872.8
2006-08-16,629.1,197.4,,,873.5
2006-08-17,614.0,197.4,,,862.4
2006-08-18,614.9,197.3,,,866.4
2006-08-19,614.9,197.3,,,866.4
2006-08-20,614.9,197.3,,,866.4
2006-08-21,628.1,196.7,,,874.7
2006-08-22,625.0,197.4,,,878.5
2006-08-23,622.4,197.1,,,868.8
2006-08-24,621.4,196.7,,,869.4
2006-08-25,622.5,197.1,,,872.2
2006-08-26,622.5,197.1,,,872.2
2006-08-27,622.5,197.1,,,872.2
2006-08-28,614.8,197.1,,,872.2
2006-08-29,615.0,198.1,,,856.0
2006-08-30,619.3,198.1,,,850.4
2006-08-31,627.3,198.6,,,842.4
2006-09-01,625.5,199.3,,,850.6
2006-09-02,625.5,199.3,,,850.6
2006-09-03,625.5,199.3,,,850.6
2006-09-04,626.5,199.5,,,850.6
2006-09-05,638.3,199.3,,,859.7
2006-09-06,633.7,198.9,,,829.2
2006-09-07,616.8,198.0,,,813.9
2006-09-08,610.8,200.1,,,802.9
2006-09-09,610.8,200.1,,,802.9
2006-09-10,610.8,200.1,,,802.9
2006-09-11,589.8,198.3,,,782.5
2006-09-12,587.5,199.3,,,782.0
2006-09-13,590.2,200.5,,,786.5
2006-09-14,575.3,200.3,,,781.8
2006-09-15,579.3,202.1,,,776.8
2006-09-16,579.3,202.1,,,776.8
2006-09-17,579.3,202.1,,,776.8
2006-09-18,587.2,201.9,,,791.0
2006-09-19,573.7,201.8,,,789.3
2006-09-20,576.8,202.0,,,782.2
2006-09-21,584.2,202.0,,,786.0
2006-09-22,589.6,201.0,,,783.6
2006-09-23,589.6,201.0,,,783.6
2006-09-24,589.6,201.0,,,783.6
2006-09-25,590.8,201.0,,,777.3
2006-09-26,592.0,201.8,,,787.0
2006-09-27,603.1,203.3,,,797.9
2006-09-28,601.3,204.6,,,802.1
2006-09-29,598.3,205.3,,,801.7
2006-09-30,598.3,205.3,,,801.7
2006-10-01,598.3,205.3,,,801.7
2006-10-02,596.7,206.2,,,800.2
2006-10-03,574.5,206.3,,,786.5
2006-10-04,567.0,207.6,,,784.9
2006-10-05,574.3,210.1,,,793.1
2006-10-06,574.1,211.3,,,791.4
2006-10-07,574.1,211.3,,,791.4
2006-10-08,574.1,211.3,,,791.4
2006-10-09,577.1,210.2,,,789.6
2006-10-10,573.0,211.4,,,793.6
2006-10-11,573.0,210.0,,,791.0
2006-10-12,579.3,210.5,,,799.5
2006-10-13,590.4,212.3,,,808.9
2006-10-14,590.4,212.3,,,808.9
2006-10-15,590.4,212.3,,,808.9
2006-10-16,596.0,213.3,,,822.2
2006-10-17,590.1,211.7,,,818.7
2006-10-18,590.2,212.1,,,816.6
2006-10-19,599.4,212.2,,,825.1
2006-10-20,591.5,213.4,,,824.6
2006-10-21,591.5,213.4,,,824.6
2006-10-22,591.5,213.4,,,824.6
2006-10-23,582.0,214.8,,,819.7
2006-10-24,586.5,214.5,,,827.2
2006-10-25,591.1,214.5,,,834.5
2006-10-26,597.2,215.5,,,836.8
2006-10-27,600.0,214.5,,,831.0
2006-10-28,600.0,214.5,,,831.0
2006-10-29,600.0,214.5,,,831.0
2006-10-30,604.1,213.6,,,824.4
2006-10-31,606.6,215.1,,,826.9
2006-11-01,617.6,215.1,,,824.3
2006-11-02,624.7,214.3,,,823.2
2006-11-03,627.4,213.8,,,832.3
2006-11-04,627.4,213.8,,,832.3
2006-11-05,627.4,213.8,,,832.3
2006-11-06,623.2,213.4,,,842.8
2006-11-07,624.8,214.7,,,845.1
2006-11-08,615.8,213.5,,,853.2
2006-11-09,633.4,212.8,,,862.5
2006-11-10,628.6,213.2,,,862.2
2006-11-11,628.6,213.2,,,862.2
2006-11-12,628.6,213.2,,,862.2
2006-11-13,625.7,213.3,,,858.2
2006-11-14,620.9,215.3,,,858.7
2006-11-15,623.1,216.4,,,862.3
2006-11-16,618.3,217.7,,,853.5
2006-11-17,621.7,216.7,,,847.1
2006-11-18,621.7,216.7,,,847.1
2006-11-19,621.7,216.7,,,847.1
2006-11-20,622.9,217.3,,,846.9
2006-11-21,627.5,221.6,,,856.6
2006-11-22,630.3,223.6,,,862.0
2006-11-23,631.3,223.6,,,862.0
2006-11-24,638.2,222.0,,,864.6
2006-11-25,638.2,222.0,,,864.6
2006-11-26,638.2,222.0,,,864.6
2006-11-27,640.6,219.9,,,857.7
2006-11-28,640.0,217.4,,,858.2
2006-11-29,636.7,220.5,,,882.7
2006-11-30,648.0,221.5,,,886.7
2006-12-01,645.6,220.7,,,887.1
2006-12-02,645.6,220.7,,,887.1
2006-12-03,645.6,220.7,,,887.1
2006-12-04,646.2,222.6,,,885.4
2006-12-05,643.2,223.9,,,897.3
2006-12-06,631.0,223.5,,,894.1
2006-12-07,633.8,223.1,,,889.5
2006-12-08,625.2,222.6,,,888.3
2006-12-09,625.2,222.6,,,888.3
2006-12-10,625.2,222.6,,,888.3
2006-12-11,630.5,223.9,,,885.7
2006-12-12,630.1,224.1,,,886.6
2006-12-13,628.8,224.6,,,893.4
2006-12-14,625.9,226.1,,,907.0
2006-12-15,615.4,227.9,,,906.7
2006-12-16,615.4,227.9,,,906.7
2006-12-17,615.4,227.9,,,906.7
2006-12-18,616.3,227.3,,,887.9
2006-12-19,623.0,224.1,,,890.3
2006-12-20,620.5,225.6,,,887.8
2006-12-21,618.5,225.6,,,882.6
2006-12-22,621.0,225.8,,,877.7
2006-12-23,621.0,225.8,,,877.7
2006-12-24,621.0,225.8,,,877.7
2006-12-25,620.8,225.8,,,877.7
2006-12-26,624.7,225.8,,,877.7
2006-12-27,627.2,228.3,,,886.1
2006-12-28,634.9,230.0,,,891.3
2006-12-29,636.7,230.7,,,887.9
2006-12-30,636.7,230.7,,,887.9
2006-12-31,636.7,230.7,,,887.9
2007-01-01,636.8,230.7,,,887.9
2007-01-02,640.5,231.1,,,887.9
2007-01-03,627.5,231.3,,,875.3
2007-01-04,622.0,231.3,,,848.7
2007-01-05,607.4,230.9,,,839.4
2007-01-06,607.4,230.9,,,839.4
2007-01-07,607.4,230.9,,,839.4
2007-01-08,610.0,228.6,,,837.0
2007-01-09,613.7,230.0,,,828.0
2007-01-10,611.3,229.9,,,813.8
2007-01-11,611.6,231.6,,,813.7
2007-01-12,627.2,233.2,,,825.1
2007-01-13,627.2,233.2,,,825.1
2007-01-14,627.2,233.2,,,825.1
2007-01-15,626.7,235.1,,,825.1
2007-01-16,624.8,236.1,,,821.0
2007-01-17,631.8,237.0,,,817.8
2007-01-18,627.7,237.1,,,816.9
2007-01-19,635.4,238.9,,,828.0
2007-01-20,635.4,238.9,,,828.0
2007-01-21,635.4,238.9,,,828.0
2007-01-22,633.4,241.1,,,829.5
2007-01-23,646.7,240.6,,,839.9
2007-01-24,648.8,241.8,,,844.7
2007-01-25,646.1,242.8,,,835.7
2007-01-26,646.0,241.7,,,831.9
2007-01-27,646.0,241.7,,,831.9
2007-01-28,646.0,241.7,,,831.9
2007-01-29,643.7,242.8,,,829.3
2007-01-30,647.3,243.7,,,836.9
2007-01-31,653.2,242.8,,,837.4
2007-02-01,657.2,245.9,,,843.6
2007-02-02,647.9,249.2,,,842.6
2007-02-03,647.9,249.2,,,842.6
2007-02-04,647.9,249.2,,,842.6
2007-02-05,648.5,250.4,,,843.4
2007-02-06,653.3,252.2,,,840.5
2007-02-07,651.5,254.5,,,841.3
2007-02-08,660.5,254.4,,,843.3
2007-02-09,666.9,253.8,,,844.6
2007-02-10,666.9,253.8,,,844.6
2007-02-11,666.9,253.8,,,844.6
2007-02-12,661.1,252.2,,,833.7
2007-02-13,664.3,252.2,,,839.0
2007-02-14,669.1,253.1,,,846.4
2007-02-15,669.8,254.5,,,840.6
2007-02-16,669.1,254.5,,,838.9
2007-02-17,669.1,254.5,,,838.9
2007-02-18,669.1,254.5,,,838.9
2007-02-19,670.8,254.9,,,838.9
2007-02-20,657.3,255.0,,,830.9
2007-02-21,678.9,256.2,,,834.7
2007-02-22,677.5,257.5,,,839.7
2007-02-23,682.6,256.7,,,846.1
2007-02-24,682.6,256.7,,,846.1
2007-02-25,682.6,256.7,,,846.1
2007-02-26,686.6,254.9,,,853.0
2007-02-27,663.4,246.2,,,823.2
2007-02-28,669.4,240.7,,,802.8
2007-03-01,664.5,239.8,,,796.7
2007-03-02,642.5,238.1,,,789.1
2007-03-03,642.5,238.1,,,789.1
2007-03-04,642.5,238.1,,,789.1
2007-03-05,636.6,233.7,,,772.4
2007-03-06,646.5,235.5,,,783.3
2007-03-07,649.0,236.8,,,789.8
2007-03-08,651.8,238.3,,,797.9
2007-03-09,650.3,240.0,,,798.0
2007-03-10,650.3,240.0,,,798.0
2007-03-11,650.3,240.0,,,798.0
2007-03-12,650.5,240.7,,,797.1
2007-03-13,643.8,239.2,,,790.0
2007-03-14,644.7,235.3,,,784.4
2007-03-15,646.6,236.5,,,789.1
2007-03-16,653.4,235.8,,,786.2
2007-03-17,653.4,235.8,,,786.2
2007-03-18,653.4,235.8,,,786.2
2007-03-19,654.2,237.1,,,794.4
2007-03-20,658.8,238.3,,,795.4
2007-03-21,664.2,239.2,,,801.9
2007-03-22,664.0,240.0,,,815.1
2007-03-23,657.4,240.3,,,822.2
2007-03-24,657.4,240.3,,,822.2
2007-03-25,657.4,240.3,,,822.2
2007-03-26,664.1,239.6,,,824.7
2007-03-27,664.4,238.7,,,825.4
2007-03-28,665.6,237.9,,,830.2
2007-03-29,661.5,238.2,,,837.3
2007-03-30,663.8,239.3,,,831.6
2007-03-31,663.8,239.3,,,831.6
2007-04-01,663.8,239.3,,,831.6
2007-04-02,664.0,239.5,,,835.8
2007-04-03,664.0,240.0,,,837.5
2007-04-04,674.4,240.2,,,838.3
2007-04-05,674.5,239.7,,,842.3
2007-04-06,675.0,239.7,,,842.3
2007-04-07,675.0,239.7,,,842.3
2007-04-08,675.0,239.7,,,842.3
2007-04-09,670.8,239.7,,,842.3
2007-04-10,677.9,240.3,,,847.9
2007-04-11,677.3,239.5,,,850.7
2007-04-12,676.1,237.7,,,859.1
2007-04-13,685.5,237.6,,,864.9
2007-04-14,685.5,237.6,,,864.9
2007-04-15,685.5,237.6,,,864.9
2007-04-16,690.2,238.7,,,871.7
2007-04-17,686.6,238.8,,,872.1
2007-04-18,690.1,238.7,,,861.9
2007-04-19,683.0,237.2,,,845.3
2007-04-20,692.0,237.8,,,859.9
2007-04-21,692.0,237.8,,,859.9
2007-04-22,692.0,237.8,,,859.9
2007-04-23,689.2,238.8,,,862.9
2007-04-24,683.7,237.9,,,859.2
2007-04-25,686.3,237.5,,,873.8
2007-04-26,674.8,238.2,,,873.2
2007-04-27,681.6,237.5,,,868.3
2007-04-28,681.6,237.5,,,868.3
2007-04-29,681.6,237.5,,,868.3
2007-04-30,678.5,236.8,,,860.7
2007-05-01,673.5,236.8,,,862.6
2007-05-02,673.2,237.5,,,873.2
2007-05-03,682.4,238.5,,,882.3
2007-05-04,688.9,238.9,,,896.4
2007-05-05,688.9,238.9,,,896.4
2007-05-06,688.9,238.9,,,896.4
2007-05-07,688.8,238.9,,,896.4
2007-05-08,685.7,239.3,,,886.7
2007-05-09,680.6,239.3,,,887.3
2007-05-10,665.7,239.8,,,874.5
2007-05-11,670.9,239.1,,,883.7
2007-05-12,670.9,239.1,,,883.7
2007-05-13,670.9,239.1,,,883.7
2007-05-14,669.8,239.2,,,896.0
2007-05-15,672.1,237.6,,,897.4
2007-05-16,662.2,236.6,,,896.6
2007-05-17,657.7,236.6,,,907.2
2007-05-18,661.8,234.6,,,921.3
2007-05-19,661.8,234.6,,,921.3
2007-05-20,661.8,234.6,,,921.3
2007-05-21,663.3,235.2,,,931.2
2007-05-22,659.3,235.7,,,929.5
2007-05-23,661.9,235.8,,,931.9
2007-05-24,654.7,234.9,,,918.9
2007-05-25,656.0,233.6,,,918.7
2007-05-26,656.0,233.6,,,918.7
2007-05-27,656.0,233.6,,,918.7
2007-05-28,655.6,233.6,,,918.7
2007-05-29,656.9,234.7,,,916.8
2007-05-30,653.5,236.3,,,916.9
2007-05-31,660.5,239.2,,,928.4
2007-06-01,671.8,240.1,,,935.7
2007-06-02,671.8,240.1,,,935.7
2007-06-03,671.8,240.1,,,935.7
2007-06-04,671.2,240.1,,,947.5
2007-06-05,670.1,238.6,,,953.4
2007-06-06,670.8,237.0,,,939.7
2007-06-07,659.2,234.3,,,930.8
2007-06-08,648.9,232.5,,,927.8
2007-06-09,648.9,232.5,,,927.8
2007-06-10,648.9,232.5,,,927.8
2007-06-11,653.7,232.5,,,931.7
2007-06-12,647.3,231.4,,,924.7
2007-06-13,651.8,230.8,,,933.4
2007-06-14,652.0,231.5,,,958.2
2007-06-15,655.4,231.9,,,975.9
2007-06-16,655.4,231.9,,,975.9
2007-06-17,655.4,231.9,,,975.9
2007-06-18,656.4,231.7,,,981.4
2007-06-19,661.5,231.3,,,981.9
2007-06-20,654.6,230.8,,,976.3
2007-06-21,652.0,228.7,,,987.7
2007-06-22,654.3,227.0,,,980.6
2007-06-23,654.3,227.0,,,980.6
2007-06-24,654.3,227.0,,,980.6
2007-06-25,651.0,224.4,,,972.8
2007-06-26,640.9,223.8,,,961.4
2007-06-27,643.7,223.1,,,961.2
2007-06-28,649.0,224.5,,,972.3
2007-06-29,649.7,224.1,,,978.7
2007-06-30,649.7,224.1,,,978.7
2007-07-01,649.7,224.1,,,978.7
2007-07-02,657.3,223.9,,,988.6
2007-07-03,653.2,225.3,,,996.2
2007-07-04,654.2,226.3,,,996.2
2007-07-05,649.5,227.0,,,996.7
2007-07-06,655.9,227.1,,,1006.2
2007-07-07,655.9,227.1,,,1006.2
2007-07-08,655.9,227.1,,,1006.2
2007-07-09,660.4,226.1,,,1011.1
2007-07-10,663.3,223.2,,,1007.6
2007-07-11,660.6,220.8,,,1005.7
2007-07-12,666.8,221.7,,,1018.7
2007-07-13,666.9,224.0,,,1023.1
2007-07-14,666.9,224.0,,,1023.1
2007-07-15,666.9,224.0,,,1023.1
2007-07-16,664.9,224.0,,,1010.1
2007-07-17,664.9,222.8,,,1006.8
2007-07-18,673.0,221.1,,,1006.4
2007-07-19,677.5,221.7,,,1013.8
2007-07-20,683.4,221.5,,,1008.7
2007-07-21,683.4,221.5,,,1008.7
2007-07-22,683.4,221.5,,,1008.7
2007-07-23,681.6,220.0,,,1009.1
2007-07-24,681.0,218.7,,,989.1
2007-07-25,674.9,217.9,,,984.1
2007-07-26,662.9,214.1,,,965.6
2007-07-27,661.2,210.2,,,946.9
2007-07-28,661.2,210.2,,,946.9
2007-07-29,661.2,210.2,,,946.9
2007-07-30,665.0,209.9,,,950.0
2007-07-31,664.3,212.3,,,959.0
2007-08-01,666.9,210.3,,,951.9
2007-08-02,665.6,211.3,,,950.1
2007-08-03,673.0,210.1,,,938.4
2007-08-04,673.0,210.1,,,938.4
2007-08-05,673.0,210.1,,,938.4
2007-08-06,672.1,208.9,,,928.9
2007-08-07,672.4,210.1,,,937.0
2007-08-08,674.8,213.6,,,957.2
2007-08-09,662.1,215.4,,,939.7
2007-08-10,672.8,212.1,,,927.6
2007-08-11,672.8,212.1,,,927.6
2007-08-12,672.8,212.1,,,927.6
2007-08-13,669.5,211.5,,,933.7
2007-08-14,669.1,210.3,,,924.8
2007-08-15,667.7,210.3,,,912.5
2007-08-16,652.3,206.2,,,893.0
2007-08-17,657.8,205.6,,,905.1
2007-08-18,657.8,205.6,,,905.1
2007-08-19,657.8,205.6,,,905.1
2007-08-20,656.8,208.4,,,911.5
2007-08-21,657.3,209.5,,,910.0
2007-08-22,660.8,211.1,,,916.0
2007-08-23,660.1,212.1,,,922.8
2007-08-24,668.2,211.6,,,930.8
